	model_name	split_name	average_score	harness|hendrycksTest-abstract_algebra|5	harness|hendrycksTest-anatomy|5	harness|hendrycksTest-astronomy|5	harness|hendrycksTest-business_ethics|5	harness|hendrycksTest-clinical_knowledge|5	harness|hendrycksTest-college_biology|5	harness|hendrycksTest-college_chemistry|5	harness|hendrycksTest-college_computer_science|5	harness|hendrycksTest-college_mathematics|5	harness|hendrycksTest-college_medicine|5	harness|hendrycksTest-college_physics|5	harness|hendrycksTest-computer_security|5	harness|hendrycksTest-conceptual_physics|5	harness|hendrycksTest-econometrics|5	harness|hendrycksTest-electrical_engineering|5	harness|hendrycksTest-elementary_mathematics|5	harness|hendrycksTest-formal_logic|5	harness|hendrycksTest-global_facts|5	harness|hendrycksTest-high_school_biology|5	harness|hendrycksTest-high_school_chemistry|5	harness|hendrycksTest-high_school_computer_science|5	harness|hendrycksTest-high_school_european_history|5	harness|hendrycksTest-high_school_geography|5	harness|hendrycksTest-high_school_government_and_politics|5	harness|hendrycksTest-high_school_macroeconomics|5	harness|hendrycksTest-high_school_mathematics|5	harness|hendrycksTest-high_school_microeconomics|5	harness|hendrycksTest-high_school_physics|5	harness|hendrycksTest-high_school_psychology|5	harness|hendrycksTest-high_school_statistics|5	harness|hendrycksTest-high_school_us_history|5	harness|hendrycksTest-high_school_world_history|5	harness|hendrycksTest-human_aging|5	harness|hendrycksTest-human_sexuality|5	harness|hendrycksTest-international_law|5	harness|hendrycksTest-jurisprudence|5	harness|hendrycksTest-logical_fallacies|5	harness|hendrycksTest-machine_learning|5	harness|hendrycksTest-management|5	harness|hendrycksTest-marketing|5	harness|hendrycksTest-medical_genetics|5	harness|hendrycksTest-miscellaneous|5	harness|hendrycksTest-moral_disputes|5	harness|hendrycksTest-moral_scenarios|5	harness|hendrycksTest-nutrition|5	harness|hendrycksTest-philosophy|5	harness|hendrycksTest-prehistory|5	harness|hendrycksTest-professional_accounting|5	harness|hendrycksTest-professional_law|5	harness|hendrycksTest-professional_medicine|5	harness|hendrycksTest-professional_psychology|5	harness|hendrycksTest-public_relations|5	harness|hendrycksTest-security_studies|5	harness|hendrycksTest-sociology|5	harness|hendrycksTest-us_foreign_policy|5	harness|hendrycksTest-virology|5	harness|hendrycksTest-world_religions|5
23	details_01-ai__Yi-34B	2023-11-02T14-47-02.861015	0.7635156727391681	0.45	0.7481481481481481	0.9013157894736842	0.79	0.7924528301886793	0.8819444444444444	0.49	0.65	0.48	0.7109826589595376	0.5	0.82	0.7702127659574468	0.5526315789473685	0.8	0.656084656084656	0.5634920634920635	0.52	0.8806451612903226	0.645320197044335	0.82	0.8666666666666667	0.8939393939393939	0.9792746113989638	0.8	0.4444444444444444	0.8571428571428571	0.5165562913907285	0.9155963302752294	0.6388888888888888	0.9166666666666666	0.919831223628692	0.7937219730941704	0.8625954198473282	0.9090909090909091	0.8888888888888888	0.8834355828220859	0.5982142857142857	0.912621359223301	0.9316239316239316	0.87	0.9054916985951469	0.8294797687861272	0.6446927374301676	0.8627450980392157	0.8392282958199357	0.8827160493827161	0.6702127659574468	0.6049543676662321	0.8125	0.8186274509803921	0.7363636363636363	0.8448979591836735	0.8905472636815921	0.9	0.5783132530120482	0.8771929824561403
24	details_01-ai__Yi-34B-200K	2023-12-05T03-41-41.478096	0.7605807276562083	0.42	0.7185185185185186	0.8618421052631579	0.8	0.8226415094339623	0.875	0.51	0.63	0.53	0.7341040462427746	0.49019607843137253	0.84	0.7659574468085106	0.5964912280701754	0.7724137931034483	0.6322751322751323	0.5793650793650794	0.57	0.8935483870967742	0.6748768472906403	0.76	0.8484848484848485	0.9191919191919192	0.9792746113989638	0.8051282051282052	0.4074074074074074	0.819327731092437	0.5099337748344371	0.9211009174311927	0.6481481481481481	0.9166666666666666	0.9113924050632911	0.8071748878923767	0.8625954198473282	0.9090909090909091	0.8981481481481481	0.8834355828220859	0.5535714285714286	0.8640776699029126	0.9316239316239316	0.87	0.9042145593869731	0.8092485549132948	0.6558659217877095	0.869281045751634	0.842443729903537	0.8672839506172839	0.6099290780141844	0.5990873533246415	0.8198529411764706	0.8186274509803921	0.7181818181818181	0.8163265306122449	0.9104477611940298	0.92	0.5662650602409639	0.8830409356725146
25	details_mncai__yi-34B-v3	2023-12-11T01-51-08.694143	0.7580228118087484	0.37	0.6962962962962963	0.881578947368421	0.79	0.8188679245283019	0.9097222222222222	0.5	0.58	0.39	0.7167630057803468	0.5392156862745098	0.83	0.7787234042553192	0.5701754385964912	0.7379310344827587	0.6957671957671958	0.5396825396825397	0.57	0.9	0.6699507389162561	0.79	0.8545454545454545	0.9343434343434344	0.9740932642487047	0.8205128205128205	0.4111111111111111	0.8529411764705882	0.4966887417218543	0.9284403669724771	0.6620370370370371	0.9068627450980392	0.9156118143459916	0.8026905829596412	0.8702290076335878	0.9008264462809917	0.8981481481481481	0.8650306748466258	0.5714285714285714	0.8446601941747572	0.9401709401709402	0.82	0.9029374201787995	0.8121387283236994	0.7039106145251397	0.8398692810457516	0.8167202572347267	0.8641975308641975	0.6276595744680851	0.5971316818774446	0.8345588235294118	0.8169934640522876	0.7181818181818181	0.8489795918367347	0.8855721393034826	0.92	0.5903614457831325	0.8830409356725146
26	details_APMIC__caigun-lora-model-34B-v2	2023-12-23T18-32-48.533990	0.7569053877293529	0.39	0.7185185185185186	0.881578947368421	0.76	0.8037735849056604	0.875	0.52	0.66	0.42	0.7283236994219653	0.49019607843137253	0.83	0.7617021276595745	0.5701754385964912	0.7862068965517242	0.6216931216931217	0.5555555555555556	0.55	0.9	0.6502463054187192	0.81	0.8727272727272727	0.9090909090909091	0.9792746113989638	0.7871794871794872	0.37777777777777777	0.8571428571428571	0.5298013245033113	0.9192660550458716	0.6620370370370371	0.9068627450980392	0.9071729957805907	0.7937219730941704	0.8625954198473282	0.9008264462809917	0.8888888888888888	0.8957055214723927	0.6339285714285714	0.9029126213592233	0.9102564102564102	0.85	0.8952745849297573	0.815028901734104	0.6067039106145251	0.8366013071895425	0.8231511254019293	0.8796296296296297	0.6382978723404256	0.5977835723598436	0.8014705882352942	0.8235294117647058	0.7	0.8408163265306122	0.8955223880597015	0.91	0.5783132530120482	0.8713450292397661
27	details_mncai__yi-34B-v2	2023-12-10T05-59-23.635398	0.7564382353416658	0.35	0.6962962962962963	0.881578947368421	0.79	0.8150943396226416	0.9097222222222222	0.51	0.59	0.4	0.7225433526011561	0.5294117647058824	0.83	0.774468085106383	0.5614035087719298	0.7241379310344828	0.6878306878306878	0.5476190476190477	0.58	0.9032258064516129	0.6748768472906403	0.78	0.8424242424242424	0.9292929292929293	0.9740932642487047	0.8282051282051283	0.3962962962962963	0.8529411764705882	0.4900662251655629	0.926605504587156	0.6666666666666666	0.9117647058823529	0.9113924050632911	0.8161434977578476	0.8702290076335878	0.9008264462809917	0.8796296296296297	0.852760736196319	0.5714285714285714	0.8446601941747572	0.9358974358974359	0.82	0.9016602809706258	0.8063583815028902	0.7150837988826816	0.8366013071895425	0.8135048231511254	0.8611111111111112	0.624113475177305	0.5984354628422425	0.8382352941176471	0.8169934640522876	0.7090909090909091	0.8489795918367347	0.8855721393034826	0.92	0.5903614457831325	0.8713450292397661
28	details_Mihaiii__Pallas-0.2	2023-12-10T14-40-43.951655	0.7563552668893984	0.46	0.7111111111111111	0.8618421052631579	0.77	0.8	0.875	0.51	0.61	0.53	0.7514450867052023	0.5392156862745098	0.8	0.7617021276595745	0.6140350877192983	0.7241379310344828	0.6693121693121693	0.5555555555555556	0.54	0.9032258064516129	0.6798029556650246	0.85	0.8424242424242424	0.9090909090909091	0.9740932642487047	0.8153846153846154	0.42962962962962964	0.8319327731092437	0.46357615894039733	0.9155963302752294	0.6296296296296297	0.9264705882352942	0.9029535864978903	0.7937219730941704	0.8549618320610687	0.8842975206611571	0.8611111111111112	0.8773006134969326	0.5357142857142857	0.8640776699029126	0.9401709401709402	0.83	0.8991060025542784	0.8121387283236994	0.7083798882681565	0.803921568627451	0.7909967845659164	0.8734567901234568	0.6205673758865248	0.5847457627118644	0.8125	0.8137254901960784	0.7363636363636363	0.8367346938775511	0.9054726368159204	0.92	0.5301204819277109	0.8654970760233918
29	details_migtissera__Tess-M-Creative-v1.0	2023-12-05T03-45-38.672992	0.755396778066675	0.38	0.6888888888888889	0.875	0.76	0.8113207547169812	0.8888888888888888	0.51	0.6	0.39	0.7167630057803468	0.5490196078431373	0.83	0.774468085106383	0.5789473684210527	0.7103448275862069	0.6931216931216931	0.5317460317460317	0.58	0.9	0.6847290640394089	0.79	0.8484848484848485	0.9292929292929293	0.9740932642487047	0.823076923076923	0.3888888888888889	0.8487394957983193	0.48344370860927155	0.9284403669724771	0.6435185185185185	0.9117647058823529	0.9156118143459916	0.8116591928251121	0.8702290076335878	0.9008264462809917	0.8796296296296297	0.8588957055214724	0.5803571428571429	0.8543689320388349	0.9273504273504274	0.84	0.9067688378033205	0.8092485549132948	0.6972067039106146	0.8366013071895425	0.8006430868167203	0.8580246913580247	0.6205673758865248	0.5951760104302477	0.8308823529411765	0.815359477124183	0.7181818181818181	0.8408163265306122	0.8905472636815921	0.92	0.5843373493975904	0.8713450292397661
30	details_Mihaiii__Pallas-0.2	2023-12-08T21-18-28.052957	0.7553069278675337	0.46	0.7111111111111111	0.8618421052631579	0.77	0.7962264150943397	0.8819444444444444	0.5	0.6	0.48	0.7514450867052023	0.5588235294117647	0.8	0.7702127659574468	0.6228070175438597	0.7241379310344828	0.6666666666666666	0.5634920634920635	0.53	0.9	0.6847290640394089	0.85	0.8424242424242424	0.9141414141414141	0.9740932642487047	0.8153846153846154	0.4222222222222222	0.8235294117647058	0.46357615894039733	0.9137614678899083	0.6296296296296297	0.9264705882352942	0.9029535864978903	0.8026905829596412	0.8549618320610687	0.8760330578512396	0.8611111111111112	0.8773006134969326	0.5357142857142857	0.8640776699029126	0.9401709401709402	0.83	0.8978288633461047	0.8121387283236994	0.7072625698324022	0.8006535947712419	0.7845659163987139	0.8734567901234568	0.6170212765957447	0.5860495436766623	0.8161764705882353	0.8137254901960784	0.7363636363636363	0.8326530612244898	0.9054726368159204	0.92	0.5240963855421686	0.8713450292397661
31	details_APMIC__caigun-lora-model-34B-v3	2023-12-23T18-31-31.662412	0.7541026316041701	0.43	0.7111111111111111	0.8881578947368421	0.79	0.7924528301886793	0.8611111111111112	0.52	0.63	0.41	0.7283236994219653	0.46078431372549017	0.82	0.7489361702127659	0.5877192982456141	0.7793103448275862	0.6375661375661376	0.5634920634920635	0.54	0.8870967741935484	0.6157635467980296	0.81	0.8727272727272727	0.9191919191919192	0.9689119170984456	0.7974358974358975	0.37407407407407406	0.865546218487395	0.5165562913907285	0.9192660550458716	0.6666666666666666	0.9117647058823529	0.9071729957805907	0.7847533632286996	0.8549618320610687	0.9008264462809917	0.8796296296296297	0.8711656441717791	0.5892857142857143	0.9029126213592233	0.9230769230769231	0.87	0.9080459770114943	0.8208092485549133	0.6011173184357542	0.8333333333333334	0.819935691318328	0.8611111111111112	0.6276595744680851	0.5990873533246415	0.8051470588235294	0.8316993464052288	0.6909090909090909	0.8285714285714286	0.8756218905472637	0.9	0.5783132530120482	0.8947368421052632
32	details_migtissera__Tess-M-v1.3	2023-12-04T23-32-51.712332	0.7536214578526319	0.42	0.7111111111111111	0.8618421052631579	0.76	0.8377358490566038	0.8888888888888888	0.5	0.54	0.48	0.7109826589595376	0.43137254901960786	0.82	0.7829787234042553	0.5789473684210527	0.7448275862068966	0.6640211640211641	0.5714285714285714	0.6	0.9	0.6650246305418719	0.79	0.8666666666666667	0.9040404040404041	0.9637305699481865	0.8025641025641026	0.3925925925925926	0.8445378151260504	0.47019867549668876	0.9155963302752294	0.6203703703703703	0.9362745098039216	0.9156118143459916	0.8071748878923767	0.8625954198473282	0.8760330578512396	0.8796296296296297	0.8588957055214724	0.6071428571428571	0.8640776699029126	0.9273504273504274	0.84	0.9067688378033205	0.8034682080924855	0.6871508379888268	0.8333333333333334	0.819935691318328	0.8765432098765432	0.6312056737588653	0.5984354628422425	0.8272058823529411	0.8186274509803921	0.6909090909090909	0.8081632653061225	0.8805970149253731	0.91	0.5843373493975904	0.8654970760233918
33	details_kyujinpy__PlatYi-34B-200K-Q	2023-12-10T05-34-24.325158	0.7518645615749865	0.38	0.6888888888888889	0.8355263157894737	0.77	0.8075471698113208	0.9097222222222222	0.58	0.59	0.42	0.7398843930635838	0.5196078431372549	0.81	0.7957446808510639	0.631578947368421	0.7241379310344828	0.6693121693121693	0.48412698412698413	0.58	0.896774193548387	0.6896551724137931	0.84	0.8787878787878788	0.9040404040404041	0.9533678756476683	0.764102564102564	0.42962962962962964	0.819327731092437	0.4370860927152318	0.926605504587156	0.6435185185185185	0.9264705882352942	0.8945147679324894	0.8026905829596412	0.8396946564885496	0.8925619834710744	0.8703703703703703	0.8466257668711656	0.5982142857142857	0.8737864077669902	0.9444444444444444	0.85	0.8876117496807152	0.8092485549132948	0.582122905027933	0.8366013071895425	0.819935691318328	0.8364197530864198	0.6063829787234043	0.6003911342894394	0.8235294117647058	0.803921568627451	0.7545454545454545	0.8122448979591836	0.8656716417910447	0.91	0.5662650602409639	0.8830409356725146
34	details_Mihaiii__Pallas-0.4	2023-12-24T22-40-47.293518	0.7511023174965578	0.44	0.7037037037037037	0.8618421052631579	0.77	0.8037735849056604	0.8611111111111112	0.54	0.64	0.46	0.7341040462427746	0.5784313725490197	0.8	0.7702127659574468	0.5877192982456141	0.7034482758620689	0.6851851851851852	0.5714285714285714	0.55	0.896774193548387	0.6748768472906403	0.84	0.8424242424242424	0.9090909090909091	0.9689119170984456	0.7897435897435897	0.43703703703703706	0.8319327731092437	0.48344370860927155	0.908256880733945	0.6435185185185185	0.9215686274509803	0.8945147679324894	0.7937219730941704	0.8244274809160306	0.8760330578512396	0.8518518518518519	0.8650306748466258	0.5267857142857143	0.8446601941747572	0.9273504273504274	0.81	0.9003831417624522	0.8121387283236994	0.659217877094972	0.8071895424836601	0.7813504823151125	0.8518518518518519	0.6099290780141844	0.5814863102998696	0.8198529411764706	0.7908496732026143	0.7363636363636363	0.8285714285714286	0.8955223880597015	0.89	0.5421686746987951	0.8830409356725146
35	details_Mihaiii__Pallas-0.3	2023-12-23T21-25-41.795563	0.7509203213833181	0.43	0.7037037037037037	0.8552631578947368	0.77	0.8037735849056604	0.8680555555555556	0.54	0.63	0.44	0.7283236994219653	0.5784313725490197	0.8	0.7659574468085106	0.6052631578947368	0.7172413793103448	0.6878306878306878	0.5714285714285714	0.55	0.896774193548387	0.6748768472906403	0.84	0.8424242424242424	0.9040404040404041	0.9740932642487047	0.7923076923076923	0.44074074074074077	0.8361344537815126	0.4768211920529801	0.9119266055045872	0.6435185185185185	0.9215686274509803	0.8945147679324894	0.7937219730941704	0.816793893129771	0.8842975206611571	0.8425925925925926	0.8711656441717791	0.5357142857142857	0.8349514563106796	0.9316239316239316	0.81	0.9003831417624522	0.815028901734104	0.6581005586592179	0.8071895424836601	0.7813504823151125	0.8549382716049383	0.6063829787234043	0.5788787483702738	0.8235294117647058	0.7892156862745098	0.7363636363636363	0.8244897959183674	0.8955223880597015	0.89	0.5421686746987951	0.8830409356725146
36	details_Mihaiii__Pallas-0.3	2023-12-25T01-14-20.652633	0.7508068695244015	0.43	0.7037037037037037	0.8618421052631579	0.77	0.8075471698113208	0.8611111111111112	0.53	0.64	0.46	0.7341040462427746	0.5882352941176471	0.8	0.774468085106383	0.5877192982456141	0.7034482758620689	0.6851851851851852	0.5714285714285714	0.55	0.896774193548387	0.6650246305418719	0.84	0.8424242424242424	0.9090909090909091	0.9689119170984456	0.7923076923076923	0.43703703703703706	0.8277310924369747	0.47019867549668876	0.908256880733945	0.6481481481481481	0.9215686274509803	0.8945147679324894	0.7937219730941704	0.8244274809160306	0.8760330578512396	0.8518518518518519	0.8711656441717791	0.5267857142857143	0.8446601941747572	0.9273504273504274	0.81	0.9003831417624522	0.8121387283236994	0.6614525139664804	0.8071895424836601	0.7813504823151125	0.8518518518518519	0.6099290780141844	0.5801825293350718	0.8198529411764706	0.7892156862745098	0.7363636363636363	0.8285714285714286	0.8955223880597015	0.89	0.5421686746987951	0.8830409356725146
37	details_migtissera__Tess-34B-v1.4	2023-12-08T21-42-14.185157	0.7501906388791761	0.47	0.6962962962962963	0.8618421052631579	0.77	0.8037735849056604	0.875	0.51	0.6	0.45	0.7398843930635838	0.5392156862745098	0.8	0.7702127659574468	0.6228070175438597	0.7379310344827587	0.6851851851851852	0.5476190476190477	0.55	0.9032258064516129	0.6748768472906403	0.81	0.8363636363636363	0.9191919191919192	0.9689119170984456	0.7974358974358975	0.4148148148148148	0.8235294117647058	0.48344370860927155	0.9100917431192661	0.625	0.9313725490196079	0.8945147679324894	0.7892376681614349	0.8396946564885496	0.8760330578512396	0.8518518518518519	0.8650306748466258	0.5	0.8446601941747572	0.9230769230769231	0.83	0.9042145593869731	0.8208092485549133	0.6737430167597765	0.7973856209150327	0.7845659163987139	0.8734567901234568	0.6134751773049646	0.5795306388526728	0.8014705882352942	0.8022875816993464	0.7181818181818181	0.8367346938775511	0.8855721393034826	0.92	0.5301204819277109	0.8771929824561403
38	details_Mihaiii__Pallas-0.5	2023-12-29T23-24-20.042854	0.75010605288465	0.47	0.7037037037037037	0.8552631578947368	0.77	0.8037735849056604	0.8680555555555556	0.52	0.6	0.46	0.7398843930635838	0.5392156862745098	0.8	0.774468085106383	0.6140350877192983	0.7310344827586207	0.6772486772486772	0.5555555555555556	0.54	0.9	0.6748768472906403	0.82	0.8424242424242424	0.9141414141414141	0.9689119170984456	0.8	0.4222222222222222	0.8277310924369747	0.47019867549668876	0.9119266055045872	0.6388888888888888	0.9313725490196079	0.9029535864978903	0.7847533632286996	0.8396946564885496	0.8842975206611571	0.8518518518518519	0.8650306748466258	0.49107142857142855	0.8252427184466019	0.9230769230769231	0.83	0.9042145593869731	0.8092485549132948	0.6670391061452514	0.7973856209150327	0.7813504823151125	0.8734567901234568	0.6063829787234043	0.5834419817470665	0.8014705882352942	0.7973856209150327	0.7181818181818181	0.8448979591836735	0.8955223880597015	0.92	0.5301204819277109	0.8830409356725146
39	details_kyujinpy__PlatYi-34B-Llama-Q-v3	2023-12-14T12-14-12.357754	0.7498227494840506	0.34	0.7407407407407407	0.8618421052631579	0.83	0.7849056603773585	0.8611111111111112	0.49	0.55	0.48	0.6994219653179191	0.4803921568627451	0.81	0.7446808510638298	0.6052631578947368	0.7517241379310344	0.6481481481481481	0.6031746031746031	0.5	0.8903225806451613	0.6108374384236454	0.83	0.8606060606060606	0.9040404040404041	0.9689119170984456	0.7794871794871795	0.4111111111111111	0.8403361344537815	0.4768211920529801	0.9174311926605505	0.6342592592592593	0.9215686274509803	0.9240506329113924	0.8026905829596412	0.8473282442748091	0.9090909090909091	0.8888888888888888	0.8895705521472392	0.6607142857142857	0.8737864077669902	0.9273504273504274	0.84	0.9067688378033205	0.8179190751445087	0.5687150837988827	0.8202614379084967	0.819935691318328	0.8487654320987654	0.6134751773049646	0.5821382007822686	0.8051470588235294	0.8071895424836601	0.7090909090909091	0.8285714285714286	0.8855721393034826	0.91	0.5602409638554217	0.8654970760233918
40	details_Mihaiii__Pallas-0.5-LASER-0.1	2024-01-05T01-49-24.518442	0.7493587365678794	0.47	0.7037037037037037	0.8552631578947368	0.78	0.7924528301886793	0.875	0.51	0.6	0.43	0.7283236994219653	0.5196078431372549	0.79	0.7702127659574468	0.6052631578947368	0.7241379310344828	0.6693121693121693	0.5555555555555556	0.55	0.9	0.6650246305418719	0.81	0.8363636363636363	0.9141414141414141	0.9740932642487047	0.7974358974358975	0.42962962962962964	0.8277310924369747	0.47019867549668876	0.9137614678899083	0.6481481481481481	0.9313725490196079	0.8987341772151899	0.7937219730941704	0.8473282442748091	0.9008264462809917	0.8425925925925926	0.8711656441717791	0.5089285714285714	0.8446601941747572	0.9273504273504274	0.84	0.9029374201787995	0.8121387283236994	0.6670391061452514	0.803921568627451	0.7813504823151125	0.8703703703703703	0.5921985815602837	0.5840938722294654	0.7977941176470589	0.795751633986928	0.7272727272727273	0.8326530612244898	0.8905472636815921	0.92	0.536144578313253	0.8771929824561403
41	details_Mihaiii__Pallas-0.4	2023-12-23T21-25-47.978596	0.749327764048663	0.44	0.7037037037037037	0.8486842105263158	0.77	0.8037735849056604	0.8611111111111112	0.53	0.65	0.44	0.7398843930635838	0.5686274509803921	0.8	0.7702127659574468	0.5789473684210527	0.696551724137931	0.6851851851851852	0.5714285714285714	0.56	0.896774193548387	0.6699507389162561	0.85	0.8484848484848485	0.9040404040404041	0.9689119170984456	0.7923076923076923	0.43703703703703706	0.8235294117647058	0.4768211920529801	0.9064220183486239	0.6388888888888888	0.9215686274509803	0.8945147679324894	0.7937219730941704	0.816793893129771	0.8760330578512396	0.8425925925925926	0.8588957055214724	0.5178571428571429	0.8252427184466019	0.9273504273504274	0.81	0.9003831417624522	0.8121387283236994	0.6581005586592179	0.803921568627451	0.7909967845659164	0.8549382716049383	0.6170212765957447	0.5808344198174706	0.8198529411764706	0.7941176470588235	0.7363636363636363	0.8204081632653061	0.8955223880597015	0.88	0.5481927710843374	0.8830409356725146
42	details_JosephusCheung__Yee-34B-200K-Chat	2023-12-05T04-15-54.776905	0.749126357119999	0.44	0.7333333333333333	0.875	0.79	0.8301886792452831	0.875	0.5	0.58	0.37	0.6878612716763006	0.4411764705882353	0.81	0.7617021276595745	0.5526315789473685	0.7517241379310344	0.6375661375661376	0.5158730158730159	0.56	0.8612903225806452	0.6206896551724138	0.79	0.8787878787878788	0.9040404040404041	0.9689119170984456	0.7794871794871795	0.37037037037037035	0.819327731092437	0.48344370860927155	0.9137614678899083	0.625	0.9117647058823529	0.9156118143459916	0.8116591928251121	0.9007633587786259	0.9008264462809917	0.8888888888888888	0.8650306748466258	0.6160714285714286	0.8640776699029126	0.9145299145299145	0.89	0.8978288633461047	0.8092485549132948	0.7195530726256983	0.8300653594771242	0.8006430868167203	0.8827160493827161	0.6170212765957447	0.5560625814863103	0.8014705882352942	0.8218954248366013	0.7090909090909091	0.8367346938775511	0.8756218905472637	0.88	0.5903614457831325	0.8654970760233918
43	details_01-ai__Yi-34B-Chat	2023-12-05T03-47-25.491369	0.7489765262226099	0.45	0.7111111111111111	0.8552631578947368	0.79	0.7924528301886793	0.8472222222222222	0.53	0.59	0.34	0.6994219653179191	0.46078431372549017	0.82	0.7659574468085106	0.5526315789473685	0.8	0.6349206349206349	0.5396825396825397	0.56	0.8709677419354839	0.6206896551724138	0.81	0.8545454545454545	0.898989898989899	0.9533678756476683	0.7846153846153846	0.35555555555555557	0.8361344537815126	0.5033112582781457	0.908256880733945	0.6342592592592593	0.9068627450980392	0.9029535864978903	0.8116591928251121	0.8931297709923665	0.8925619834710744	0.8888888888888888	0.852760736196319	0.6160714285714286	0.8737864077669902	0.9145299145299145	0.87	0.8991060025542784	0.8092485549132948	0.7016759776536313	0.8300653594771242	0.8102893890675241	0.8703703703703703	0.6170212765957447	0.5495436766623207	0.7830882352941176	0.826797385620915	0.7272727272727273	0.8367346938775511	0.8855721393034826	0.89	0.5843373493975904	0.8771929824561403
44	details_01-ai__Yi-34B-Chat	2023-11-26T08-55-32.839765	0.7486694971720242	0.45	0.7185185185185186	0.8618421052631579	0.79	0.8	0.8472222222222222	0.51	0.6	0.32	0.6936416184971098	0.45098039215686275	0.82	0.7659574468085106	0.543859649122807	0.7931034482758621	0.6455026455026455	0.5555555555555556	0.57	0.867741935483871	0.6157635467980296	0.81	0.8545454545454545	0.898989898989899	0.9585492227979274	0.7846153846153846	0.35185185185185186	0.8361344537815126	0.5033112582781457	0.9100917431192661	0.6388888888888888	0.9068627450980392	0.8987341772151899	0.8116591928251121	0.8931297709923665	0.8925619834710744	0.8981481481481481	0.852760736196319	0.6160714285714286	0.883495145631068	0.9102564102564102	0.88	0.9016602809706258	0.8034682080924855	0.7072625698324022	0.8300653594771242	0.8006430868167203	0.8734567901234568	0.6170212765957447	0.5508474576271186	0.7867647058823529	0.8284313725490197	0.7181818181818181	0.8326530612244898	0.8855721393034826	0.89	0.572289156626506	0.8654970760233918
45	details_Mihaiii__Pallas-0.5-LASER-0.2	2024-01-05T04-10-15.981219	0.7484070424627336	0.43	0.6962962962962963	0.8618421052631579	0.78	0.7811320754716982	0.875	0.51	0.61	0.46	0.7283236994219653	0.5196078431372549	0.79	0.7659574468085106	0.6052631578947368	0.7379310344827587	0.6640211640211641	0.5555555555555556	0.53	0.9	0.6600985221674877	0.82	0.8424242424242424	0.9141414141414141	0.9740932642487047	0.7897435897435897	0.4074074074074074	0.8319327731092437	0.48344370860927155	0.9119266055045872	0.6388888888888888	0.9313725490196079	0.8945147679324894	0.7937219730941704	0.8473282442748091	0.8842975206611571	0.8425925925925926	0.8711656441717791	0.5	0.8349514563106796	0.9316239316239316	0.83	0.9042145593869731	0.8121387283236994	0.6670391061452514	0.8071895424836601	0.7877813504823151	0.8734567901234568	0.5957446808510638	0.5834419817470665	0.7904411764705882	0.7990196078431373	0.7363636363636363	0.8367346938775511	0.8955223880597015	0.92	0.5421686746987951	0.8713450292397661
46	details_Mihaiii__Pallas-0.5-LASER-0.3	2024-01-05T04-11-51.826022	0.7466211256712153	0.41	0.7111111111111111	0.8618421052631579	0.75	0.7849056603773585	0.8680555555555556	0.51	0.6	0.43	0.7225433526011561	0.5196078431372549	0.79	0.7617021276595745	0.6140350877192983	0.7448275862068966	0.6322751322751323	0.5555555555555556	0.53	0.9096774193548387	0.6650246305418719	0.82	0.8424242424242424	0.9141414141414141	0.9740932642487047	0.7974358974358975	0.4111111111111111	0.8319327731092437	0.4768211920529801	0.908256880733945	0.6481481481481481	0.9264705882352942	0.8987341772151899	0.7937219730941704	0.8320610687022901	0.8760330578512396	0.8518518518518519	0.8834355828220859	0.5267857142857143	0.8349514563106796	0.9316239316239316	0.85	0.9003831417624522	0.8034682080924855	0.6458100558659218	0.7908496732026143	0.7845659163987139	0.8734567901234568	0.5886524822695035	0.5775749674054759	0.7867647058823529	0.8006535947712419	0.7363636363636363	0.8326530612244898	0.9054726368159204	0.91	0.5481927710843374	0.8713450292397661
47	details_Mihaiii__Pallas-0.5-LASER-exp2-0.1	2024-01-05T05-05-37.988111	0.7465534444974484	0.45	0.7037037037037037	0.8486842105263158	0.77	0.8075471698113208	0.8611111111111112	0.52	0.61	0.44	0.7283236994219653	0.5	0.79	0.7617021276595745	0.6140350877192983	0.7310344827586207	0.656084656084656	0.5476190476190477	0.52	0.9032258064516129	0.6650246305418719	0.82	0.8363636363636363	0.9090909090909091	0.9792746113989638	0.7974358974358975	0.44074074074074077	0.8277310924369747	0.47019867549668876	0.908256880733945	0.6203703703703703	0.9264705882352942	0.8987341772151899	0.7802690582959642	0.8396946564885496	0.8842975206611571	0.8518518518518519	0.8711656441717791	0.49107142857142855	0.8349514563106796	0.9316239316239316	0.87	0.8978288633461047	0.8063583815028902	0.6424581005586593	0.7908496732026143	0.7845659163987139	0.8672839506172839	0.6028368794326241	0.5730117340286832	0.7794117647058824	0.7973856209150327	0.7272727272727273	0.8367346938775511	0.900497512437811	0.91	0.5421686746987951	0.8771929824561403
