Model,Rank,Rank-Before,Average,Average-Before,harness|hendrycksTest-abstract_algebra|5 (× 0.0055),harness|hendrycksTest-anatomy|5 (× 0.0077),harness|hendrycksTest-astronomy|5 (× 0.0076),harness|hendrycksTest-business_ethics|5 (× 0.0081),harness|hendrycksTest-clinical_knowledge|5 (× 0.0107),harness|hendrycksTest-college_biology|5 (× 0.0076),harness|hendrycksTest-college_chemistry|5 (× 1.0000),harness|hendrycksTest-college_computer_science|5 (× 0.0073),harness|hendrycksTest-college_mathematics|5 (× 0.0063),harness|hendrycksTest-college_medicine|5 (× 0.0094),harness|hendrycksTest-college_physics|5 (× 0.0038),harness|hendrycksTest-computer_security|5 (× 0.0125),harness|hendrycksTest-conceptual_physics|5 (× 0.0059),harness|hendrycksTest-econometrics|5 (× 0.0054),harness|hendrycksTest-electrical_engineering|5 (× 0.0050),harness|hendrycksTest-elementary_mathematics|5 (× 0.0028),harness|hendrycksTest-formal_logic|5 (× 0.0086),harness|hendrycksTest-global_facts|5 (× 0.0051),harness|hendrycksTest-high_school_biology|5 (× 0.0079),harness|hendrycksTest-high_school_chemistry|5 (× 0.0065),harness|hendrycksTest-high_school_computer_science|5 (× 0.0069),harness|hendrycksTest-high_school_european_history|5 (× 0.0093),harness|hendrycksTest-high_school_geography|5 (× 0.0113),harness|hendrycksTest-high_school_government_and_politics|5 (× 0.0118),harness|hendrycksTest-high_school_macroeconomics|5 (× 0.0059),harness|hendrycksTest-high_school_mathematics|5 (× 0.0056),harness|hendrycksTest-high_school_microeconomics|5 (× 0.0093),harness|hendrycksTest-high_school_physics|5 (× 0.0071),harness|hendrycksTest-high_school_psychology|5 (× 0.0122),harness|hendrycksTest-high_school_statistics|5 (× 0.0079),harness|hendrycksTest-high_school_us_history|5 (× 0.0085),harness|hendrycksTest-high_school_world_history|5 (× 0.0142),harness|hendrycksTest-human_aging|5 (× 0.0145),harness|hendrycksTest-human_sexuality|5 (× 0.0088),harness|hendrycksTest-international_law|5 (× 0.0144),harness|hendrycksTest-jurisprudence|5 (× 0.0099),harness|hendrycksTest-logical_fallacies|5 (× 0.0072),harness|hendrycksTest-machine_learning|5 (× 0.0053),harness|hendrycksTest-management|5 (× 0.0094),harness|hendrycksTest-marketing|5 (× 0.0179),harness|hendrycksTest-medical_genetics|5 (× 0.0046),harness|hendrycksTest-miscellaneous|5 (× 0.0130),harness|hendrycksTest-moral_disputes|5 (× 0.0137),harness|hendrycksTest-moral_scenarios|5 (× 0.0023),harness|hendrycksTest-nutrition|5 (× 0.0088),harness|hendrycksTest-philosophy|5 (× 0.0123),harness|hendrycksTest-prehistory|5 (× 0.0117),harness|hendrycksTest-professional_accounting|5 (× 0.0068),harness|hendrycksTest-professional_law|5 (× 0.0092),harness|hendrycksTest-professional_medicine|5 (× 0.0082),harness|hendrycksTest-professional_psychology|5 (× 0.0105),harness|hendrycksTest-public_relations|5 (× 0.0136),harness|hendrycksTest-security_studies|5 (× 0.0107),harness|hendrycksTest-sociology|5 (× 0.0232),harness|hendrycksTest-us_foreign_policy|5 (× 0.0126),harness|hendrycksTest-virology|5 (× 0.0112),harness|hendrycksTest-world_religions|5 (× 0.0124)
details_Mihaiii__Pallas-0.5,33.0,39.0,1.6237371562488547,75.01060528846502,0.26026368929338733,0.5385629908350887,0.6457706184355851,0.6260152917542304,0.8602461998594367,0.6560913342835628,52.0,0.4390646711308918,0.2897726350870829,0.6944004827760601,0.20605207635813472,1.0024286097411124,0.45322552597804233,0.3304326099638563,0.3673110120396603,0.18869747579675814,0.4764311573305846,0.27484370112705475,0.7148452899180049,0.4362648563663513,0.5653956664655155,0.7855319046544309,1.0323059214564034,1.144780065008969,0.4758976285690941,0.2375300747874702,0.7676547265061672,0.3351946074188767,1.1162757520702562,0.5045549671780251,0.792686134067077,1.27856880091746,1.1395157462141434,0.7383808788627321,1.269113167065816,0.8406496042954402,0.6269111673152011,0.2613988773625836,0.7716616923778998,1.6543681993284347,0.3801851409890934,1.177849630898111,1.105484327398792,0.15234473743644006,0.7020990919860668,0.9600724968278703,1.0209787135411696,0.41074892844399663,0.5353676713048715,0.6580602882949265,0.8409581560717334,0.9741508548037504,0.9038784572119458,2.0813778448501266,1.1620857628534569,0.5963083865960245,1.0919716066794987
details_mistralai__Mixtral-8x7B-v0.1,34.0,98.0,1.6227528144585581,70.17346542519046,0.22150101216458495,0.5158866543788745,0.6060308880703185,0.5447146045134212,0.8238977688794606,0.6403451422607572,54.0,0.4024759485366509,0.2897726350870829,0.6455754488308685,0.17982726663982665,0.9898982521193483,0.3909692724096299,0.33515307582048287,0.32226343509140004,0.12309561897679144,0.43559420098796303,0.22903641760587895,0.658477560963897,0.398051876246671,0.4895499063298976,0.7572753613215378,0.9581624022357779,1.0835618797143718,0.4194610508221182,0.1979417289895585,0.7053071345056663,0.36824196307989265,1.0623710879863806,0.48993018552069106,0.7301056497986235,1.236746456962216,1.0809120792659874,0.7249557719743187,1.2572522963455746,0.8132371171988497,0.5602184899412436,0.2709042910848594,0.7716616923778998,1.6620273113623625,0.35728242165240104,1.142913413032489,1.0817953775259606,0.08523139414366995,0.6733245390358181,0.9363670030790341,0.9776863299281165,0.3723162801685349,0.47854093524457786,0.6490044127679321,0.8030461080521061,0.961819831325222,0.8340134556883172,1.9888721628567878,1.1241916618908443,0.5895321549301604,1.048582006414088
details_Mihaiii__Pallas-0.5-LASER-exp2-0.1,35.0,48.0,1.621596428473466,74.65534444974483,0.24918863868515806,0.5385629908350887,0.6408031521399268,0.6260152917542304,0.8642849144127674,0.6508426036092944,52.0,0.44638241564974,0.27717382486590536,0.6835504752326842,0.19106647080481584,0.9898982521193483,0.4457547755498328,0.3304326099638563,0.3673110120396603,0.18280067967810945,0.46962499794014767,0.26466430478901565,0.7174074594159189,0.4298960263464046,0.5653956664655155,0.7798805959878523,1.0266025738240478,1.1570237020678886,0.47437231565701377,0.24794806052376275,0.7676547265061672,0.3351946074188767,1.1117836967299333,0.48993018552069106,0.7885141017825134,1.272594180352425,1.1330042276643484,0.7383808788627321,1.269113167065816,0.8406496042954402,0.6313573458067983,0.2613988773625836,0.7807400652294045,1.6696864233962903,0.3985073164584473,1.1695314837872484,1.1015361690866534,0.1467306935108091,0.6963441813960171,0.9640234124526765,1.0137633162723274,0.40834688792678026,0.52579685259998,0.6399485372409376,0.8409581560717334,0.9864818782822791,0.8951453320214923,2.092941055099294,1.1494543958659194,0.6098608499277522,1.0847400066352635
details_mistralai__Mixtral-8x7B-v0.1,36.0,68.0,1.6202461995844597,71.81543655466028,0.19381338564401185,0.5215557384929281,0.6308682195486102,0.6097551543060685,0.8400526270927834,0.6350964115864889,53.0,0.4537001601685882,0.3086708504188492,0.6672754639176204,0.17982726663982665,1.02748932498464,0.3934595225523664,0.3540349392469889,0.3361242279985571,0.1312037136399334,0.4832373167210215,0.2544849084509766,0.663601899959725,0.4107895362865644,0.4826548372266596,0.768577978654695,0.9752724451328454,1.1141709723616706,0.4240369895583595,0.21877770046214365,0.7403776550059481,0.35879986146245957,1.0848313646879955,0.4972425763493581,0.7217615852294963,1.2666195597873902,1.1264927091145531,0.7182432185301121,1.2453914256253333,0.8132371171988497,0.5557723114496463,0.29942053225168674,0.826131929486928,1.6467090872945063,0.35728242165240104,1.136258895343799,1.0896916941502377,0.09110062188410234,0.7222412790512408,0.9758761593270945,0.9849017271969587,0.35309995603080413,0.4928971633019152,0.6580602882949265,0.8271719567918691,0.9494888078466935,0.8383800182835439,2.0698146346009594,1.1747171298409946,0.5759796915984327,1.0775084065910285
details_Mihaiii__Pallas-0.5-LASER-0.5,37.0,53.0,1.620137040400827,74.30611901128162,0.2325760627728142,0.5442320749491424,0.6507380847312434,0.6097551543060685,0.8400526270927834,0.6560913342835628,52.0,0.4317469266120436,0.28347322997649416,0.6835504752326842,0.19106647080481584,1.0024286097411124,0.44824502569256935,0.32099167825060326,0.37077621026644964,0.1680586893814877,0.46962499794014767,0.24939521028195707,0.7174074594159189,0.42671161133643126,0.5516055282590395,0.7798805959878523,1.0323059214564034,1.1570237020678886,0.4728470027449333,0.22086129760940215,0.7754481755062299,0.3351946074188767,1.1117836967299333,0.5045549671780251,0.7885141017825134,1.27856880091746,1.1460272647639385,0.7316683254185253,1.269113167065816,0.8406496042954402,0.6358035242983955,0.26615158422372154,0.7807400652294045,1.6620273113623625,0.38934622872377034,1.1695314837872484,1.1015361690866534,0.14519959062200066,0.6934667261009921,0.9640234124526765,1.0137633162723274,0.3963366853406985,0.52579685259998,0.6459857875922672,0.8409581560717334,0.9988129017608074,0.8820456442358118,2.092941055099294,1.1494543958659194,0.62341331325948,1.0775084065910285
details_Mihaiii__Pallas-0.5-LASER-0.4,38.0,52.0,1.6199394799344256,74.32460890171284,0.22703853746869956,0.5385629908350887,0.6507380847312434,0.6097551543060685,0.8360139125394528,0.6560913342835628,52.0,0.4244291820931954,0.2708744197553166,0.6727004676893084,0.202305674969805,1.0024286097411124,0.4432645254070963,0.3257121441072298,0.3673110120396603,0.1695328884111499,0.4764311573305846,0.24939521028195707,0.7148452899180049,0.4235271963264579,0.5516055282590395,0.7798805959878523,1.0323059214564034,1.150901883538429,0.47437231565701377,0.22919568619843617,0.7715514510061985,0.3351946074188767,1.109537669059772,0.5008987717636917,0.7885141017825134,1.272594180352425,1.1460272647639385,0.7316683254185253,1.269113167065816,0.8406496042954402,0.6313573458067983,0.2709042910848594,0.7807400652294045,1.6696864233962903,0.38934622872377034,1.1728587426315937,1.105484327398792,0.14953771547362457,0.6992216366910419,0.9561215812030643,1.0209787135411696,0.3963366853406985,0.5275913811071472,0.6490044127679321,0.8426814309817166,1.011143925239336,0.8820456442358118,2.092941055099294,1.1494543958659194,0.6166370815936162,1.0775084065910285
details_NousResearch__Nous-Hermes-2-Yi-34B,39.0,13.0,1.619929225110043,76.6990881359782,0.27133873990161655,0.549901159063196,0.6755754162095352,0.6341453604783113,0.8562074853061061,0.6823349876549053,51.0,0.4756533937251328,0.3086708504188492,0.6564254563742444,0.202305674969805,1.0400196826064039,0.4631865265489883,0.3068302806807237,0.3881022014003958,0.1923829733709136,0.4968496355018954,0.25957460661999615,0.7122831204200909,0.40123629125664434,0.5791858046719914,0.8194397566539028,1.0151958785593362,1.1570237020678886,0.49267607060197893,0.2333628804929532,0.791035073506355,0.35879986146245957,1.1275058904210638,0.5228359442496927,0.7759980049288225,1.284543421482495,1.1525387833137335,0.7853687529721787,1.30469577922654,0.8863370827897575,0.6313573458067983,0.32318406655737614,0.8624454208929471,1.6467090872945063,0.3939267725911088,1.1861677780089732,1.141017752208039,0.16229690621369494,0.7423834661164148,0.9995816530759309,1.039017206713275,0.43957341465059285,0.5658746559267133,0.6822092897002449,0.8685305546314623,0.9741508548037504,0.899511894616719,2.0351250038534574,1.1620857628534569,0.6437420082570718,1.0775084065910285
details_Mihaiii__Pallas-0.5-LASER-0.6,40.0,54.0,1.619616101596056,74.25217904619511,0.22703853746869956,0.5442320749491424,0.6358356858442684,0.6097551543060685,0.8440913416461141,0.6560913342835628,52.0,0.4244291820931954,0.2897726350870829,0.6781254714609963,0.19106647080481584,1.0024286097411124,0.4457547755498328,0.32099167825060326,0.37077621026644964,0.16732158986665666,0.4764311573305846,0.24939521028195707,0.719969628913833,0.4203427813164845,0.5585005973622775,0.7742292873212737,1.0266025738240478,1.150901883538429,0.46827106400869195,0.22502849190391916,0.7715514510061985,0.3351946074188767,1.1072916413896103,0.5045549671780251,0.7885141017825134,1.27856880091746,1.1525387833137335,0.7316683254185253,1.2809740377860572,0.8315121085965766,0.6402497027899926,0.2709042910848594,0.7807400652294045,1.6620273113623625,0.38934622872377034,1.1695314837872484,1.105484327398792,0.1467306935108091,0.6905892708059673,0.9561215812030643,1.0137633162723274,0.3987387258579148,0.5263950287690357,0.6459857875922672,0.8426814309817166,0.9864818782822791,0.8820456442358118,2.092941055099294,1.1494543958659194,0.62341331325948,1.0847400066352635
details_AA051610__A0106,41.0,57.0,1.618225523863702,74.03015866771707,0.23811358807692884,0.549901159063196,0.6358356858442684,0.6260152917542304,0.8683236289660982,0.6298476809122203,52.0,0.44638241564974,0.25197620442355034,0.6618504601459324,0.16484166108650777,0.9648375368758205,0.4507352758353058,0.28794841725421766,0.35691541735929255,0.1754296845297986,0.4424003603784,0.27484370112705475,0.691785764436779,0.37576097117685736,0.5378153900525635,0.7798805959878523,1.020899226191692,1.1325364279500496,0.4819988802174158,0.20835971472585105,0.7832416245062924,0.3351946074188767,1.09156944769848,0.48993018552069106,0.7759980049288225,1.272594180352425,1.1525387833137335,0.7652310926395586,1.2453914256253333,0.8497870999943037,0.6135726318404097,0.31843135969623826,0.8442886751899374,1.6696864233962903,0.3985073164584473,1.177849630898111,1.0936398524623763,0.14009591432597251,0.7308736449363153,0.9995816530759309,0.9812940285625376,0.3963366853406985,0.5072533913592525,0.6852279148759096,0.8357883313417842,0.9864818782822791,0.8689459564501314,2.1045042653484614,1.1620857628534569,0.630189544925344,1.0775084065910285
details_jondurbin__bagel-dpo-34b-v0.2,42.0,18.0,1.6182214600598508,76.57943121624653,0.2547261639892727,0.5669084114053566,0.6606730173225602,0.6341453604783113,0.8602461998594367,0.6823349876549053,51.0,0.4683356492062846,0.2645750146447279,0.716100497862812,0.21729128052312388,1.0024286097411124,0.4557157761207788,0.31155074653735026,0.37077621026644964,0.2004910680340555,0.53088043245408,0.28502309746509386,0.7148452899180049,0.40760512127659104,0.5516055282590395,0.8024858306541669,1.0380092690887595,1.150901883538429,0.48504950604157665,0.26253324055457233,0.7637580020061359,0.3540788106537429,1.1230138350807406,0.5264921396640262,0.7801700372133861,1.2905180420475295,1.1525387833137335,0.7652310926395586,1.2809740377860572,0.8863370827897575,0.6269111673152011,0.28040970480713523,0.8170535566354233,1.692663759498074,0.4076684041931243,1.1761860014759387,1.113380644023069,0.18322197902741033,0.7423834661164148,0.9916798218263189,1.0137633162723274,0.42996525258172746,0.5281895572762028,0.6761720393489151,0.8599141800815472,0.9988129017608074,0.899511894616719,2.0813778448501266,1.1368230288783818,0.6505182399229357,1.113666406812204
details_AA051610__A0106,43.0,58.0,1.6176497402573242,73.99881967580325,0.24365111338104345,0.5555702431772496,0.6358356858442684,0.6097551543060685,0.8804397726260903,0.6245989502379518,52.0,0.44638241564974,0.25197620442355034,0.6455754488308685,0.16484166108650777,0.9898982521193483,0.44824502569256935,0.29266888311084416,0.35691541735929255,0.1761667840446297,0.4287880415975261,0.28502309746509386,0.6969101034326071,0.3821298011968041,0.5447104591558015,0.7911832133210096,1.0151958785593362,1.1386582464795092,0.47437231565701377,0.20835971472585105,0.7832416245062924,0.3257525058014435,1.09156944769848,0.4862739901063575,0.7759980049288225,1.2666195597873902,1.1590503018635288,0.7652310926395586,1.2335305549050921,0.8497870999943037,0.6091264533488124,0.32318406655737614,0.8442886751899374,1.6620273113623625,0.3985073164584473,1.177849630898111,1.1015361690866534,0.13779925999275985,0.7337511002313403,0.9877289062015127,0.9849017271969587,0.40114076637513124,0.5054588628520853,0.67919066452458,0.830618506611835,0.9864818782822791,0.8602128312596777,2.092941055099294,1.1494543958659194,0.630189544925344,1.0847400066352635
details_01-ai__Yi-34B-200K,44.0,25.0,1.6175702246397534,76.05807276562085,0.2325760627728142,0.549901159063196,0.6507380847312434,0.6504054979264731,0.8804397726260903,0.6613400649578313,51.0,0.4610179046874364,0.3338684708612042,0.6889754790043723,0.18732006941648607,1.0525500402281678,0.44824502569256935,0.32099167825060326,0.3881022014003958,0.1761667840446297,0.4968496355018954,0.2901127956341133,0.709720950922177,0.4362648563663513,0.5240252518460875,0.7911832133210096,1.0380092690887595,1.1570237020678886,0.47894825439325495,0.22919568619843617,0.7598612775061045,0.36352091227117617,1.1275058904210638,0.5118673580066921,0.7801700372133861,1.2905180420475295,1.1720733389631188,0.758518539195352,1.30469577922654,0.8863370827897575,0.6402497027899926,0.29466782539054887,0.8079751837839185,1.6696864233962903,0.3985073164584473,1.177849630898111,1.105484327398792,0.149792899288426,0.7654031084766137,1.0351398936991854,1.0137633162723274,0.41315096896121295,0.5497238993622088,0.6731534141732505,0.8633607299015131,0.9741508548037504,0.8733125190453582,2.116067475597629,1.1620857628534569,0.636965776591208,1.0919716066794987
details_YeungNLP__firefly-mixtral-8x7b-v1,45.5,71.5,1.6165552689803437,71.49376748692634,0.21596348686047034,0.5215557384929281,0.6109983543659767,0.5853649481338258,0.8400526270927834,0.6455938729350257,53.0,0.4610179046874364,0.2897726350870829,0.6618504601459324,0.16484166108650777,1.014958967362876,0.39844002283783936,0.34459400753373587,0.3361242279985571,0.1356263107289199,0.4900434761114584,0.239215813943918,0.650791052470155,0.4139739512965378,0.49644497543313554,0.7346701266552231,0.986679140397557,1.1080491538322108,0.4209863637341987,0.22086129760940215,0.7364809305059167,0.3446367090363098,1.082585337017834,0.5045549671780251,0.7342776820831871,1.1889494924419368,1.1069581534651678,0.7316683254185253,1.2572522963455746,0.8406496042954402,0.5780032039076322,0.27565699794599735,0.7716616923778998,1.6620273113623625,0.37102405325441645,1.1512315601433514,1.0817953775259606,0.09850095251334315,0.7078540025761164,0.9600724968278703,0.9668632340248533,0.3627081180996696,0.48631722544230227,0.6550416631192616,0.8133857575120046,0.9864818782822791,0.8427465808787706,2.0582514243517918,1.1368230288783818,0.5759796915984327,1.0847400066352635
details_YeungNLP__firefly-mixtral-8x7b-v0.1,45.5,71.5,1.6165552689803437,71.49376748692634,0.21596348686047034,0.5215557384929281,0.6109983543659767,0.5853649481338258,0.8400526270927834,0.6455938729350257,53.0,0.4610179046874364,0.2897726350870829,0.6618504601459324,0.16484166108650777,1.014958967362876,0.39844002283783936,0.34459400753373587,0.3361242279985571,0.1356263107289199,0.4900434761114584,0.239215813943918,0.650791052470155,0.4139739512965378,0.49644497543313554,0.7346701266552231,0.986679140397557,1.1080491538322108,0.4209863637341987,0.22086129760940215,0.7364809305059167,0.3446367090363098,1.082585337017834,0.5045549671780251,0.7342776820831871,1.1889494924419368,1.1069581534651678,0.7316683254185253,1.2572522963455746,0.8406496042954402,0.5780032039076322,0.27565699794599735,0.7716616923778998,1.6620273113623625,0.37102405325441645,1.1512315601433514,1.0817953775259606,0.09850095251334315,0.7078540025761164,0.9600724968278703,0.9668632340248533,0.3627081180996696,0.48631722544230227,0.6550416631192616,0.8133857575120046,0.9864818782822791,0.8427465808787706,2.0582514243517918,1.1368230288783818,0.5759796915984327,1.0847400066352635
details_mncai__yi-34B-v2,47.0,28.0,1.6131065010672212,75.64382353416659,0.19381338564401185,0.5328939067210353,0.6656404836182185,0.6422754292023922,0.8723623435194289,0.6875837183291738,51.0,0.4317469266120436,0.25197620442355034,0.6781254714609963,0.202305674969805,1.0400196826064039,0.45322552597804233,0.30210981482409716,0.36384581381287107,0.1916458738560825,0.46962499794014767,0.29520249380313285,0.7174074594159189,0.4362648563663513,0.5378153900525635,0.7855319046544309,1.0494159643534708,1.150901883538429,0.49267607060197893,0.22294489475666066,0.791035073506355,0.34935775984502637,1.134243973431548,0.5264921396640262,0.7759980049288225,1.2905180420475295,1.1850963760627091,0.7652310926395586,1.2928349085062982,0.8680620913920306,0.6180188103320068,0.3041732391128246,0.7898184380809092,1.6773455354302185,0.3756045971217549,1.1745223720537659,1.1015361690866534,0.16331764147290057,0.7366285555263651,0.9995816530759309,1.0065479190034854,0.4227591310300784,0.5491257231931531,0.6882465400515745,0.8616374549915301,0.961819831325222,0.9082450198071725,2.0582514243517918,1.1620857628534569,0.6640707032546636,1.0775084065910285
details_migtissera__Tess-M-Creative-v1.0,48.0,30.0,1.6119427289286798,75.53967780666751,0.2104259615563557,0.5272248226069817,0.6606730173225602,0.6178852230301495,0.8683236289660982,0.6718375263063683,51.0,0.4390646711308918,0.2456767993129616,0.6727004676893084,0.20979847774646446,1.0400196826064039,0.45322552597804233,0.31155074653735026,0.35691541735929255,0.19312007288574468,0.45601267915927385,0.29520249380313285,0.7148452899180049,0.4426336863862982,0.5447104591558015,0.7911832133210096,1.0494159643534708,1.150901883538429,0.489625444777818,0.21877770046214365,0.7871383490063237,0.3446367090363098,1.1364900011017096,0.5082111625923587,0.7759980049288225,1.2964926626125646,1.178584857512914,0.7652310926395586,1.2928349085062982,0.8680620913920306,0.622464988823604,0.30892594597396256,0.7988968109324138,1.6620273113623625,0.38476568485643187,1.1811768897424555,1.105484327398792,0.15923470043607807,0.7366285555263651,0.9837779905767068,1.0029402203690643,0.42035709051286196,0.5461348423478745,0.6822092897002449,0.8599141800815472,0.9741508548037504,0.899511894616719,2.0698146346009594,1.1620857628534569,0.6572944715887997,1.0775084065910285
details_Mihaiii__Pallas-0.2,49.0,29.0,1.611487441743286,75.63552668893982,0.2547261639892727,0.5442320749491424,0.6507380847312434,0.6260152917542304,0.8562074853061061,0.6613400649578313,51.0,0.44638241564974,0.3338684708612042,0.7052504903194361,0.20605207635813472,1.0024286097411124,0.4457547755498328,0.3304326099638563,0.36384581381287107,0.1864861772522649,0.4764311573305846,0.27484370112705475,0.7174074594159189,0.4394492713763247,0.5860808737752294,0.7855319046544309,1.0266025738240478,1.150901883538429,0.48504950604157665,0.24169726908198724,0.7715514510061985,0.33047355661016004,1.1207678074105791,0.4972425763493581,0.7885141017825134,1.27856880091746,1.1525387833137335,0.7518059857511452,1.269113167065816,0.8497870999943037,0.6358035242983955,0.28516241166827305,0.8079751837839185,1.685004647464146,0.3801851409890934,1.171195113209421,1.1094324857109303,0.16178653858409212,0.7078540025761164,0.9719252437022885,1.0209787135411696,0.42035709051286196,0.536564023642983,0.6671161638219208,0.858190905171564,0.9988129017608074,0.8951453320214923,2.1045042653484614,1.1620857628534569,0.5963083865960245,1.0702768065467934
details_Mihaiii__Pallas-0.5-LASER-0.1,50.0,41.0,1.6060825332654887,74.93587365678796,0.26026368929338733,0.5385629908350887,0.6457706184355851,0.6341453604783113,0.8481300561994447,0.6613400649578313,51.0,0.4390646711308918,0.2708744197553166,0.6835504752326842,0.19855927358147532,0.9898982521193483,0.4507352758353058,0.3257121441072298,0.36384581381287107,0.1864861772522649,0.4764311573305846,0.2799333992960743,0.7148452899180049,0.4298960263464046,0.5585005973622775,0.7798805959878523,1.0323059214564034,1.150901883538429,0.47437231565701377,0.24169726908198724,0.7676547265061672,0.3351946074188767,1.1185217797404179,0.5118673580066921,0.792686134067077,1.272594180352425,1.1525387833137335,0.7450934323069386,1.2928349085062982,0.8315121085965766,0.6313573458067983,0.2709042910848594,0.7898184380809092,1.6620273113623625,0.38476568485643187,1.1761860014759387,1.1094324857109303,0.15234473743644006,0.7078540025761164,0.9600724968278703,1.0173710149067485,0.40114076637513124,0.5359658474739272,0.6550416631192616,0.8392348811617504,0.9864818782822791,0.8907787694262653,2.0698146346009594,1.1620857628534569,0.6030846182618883,1.0847400066352635
details_migtissera__Tess-34B-v1.4,51.0,38.0,1.6058595170981527,75.01906388791764,0.26026368929338733,0.5328939067210353,0.6507380847312434,0.6260152917542304,0.8602461998594367,0.6613400649578313,51.0,0.4390646711308918,0.28347322997649416,0.6944004827760601,0.20605207635813472,1.0024286097411124,0.4507352758353058,0.33515307582048287,0.37077621026644964,0.19090877434125142,0.46962499794014767,0.2799333992960743,0.7174074594159189,0.4362648563663513,0.5585005973622775,0.7798805959878523,1.0380092690887595,1.144780065008969,0.47437231565701377,0.2333628804929532,0.7637580020061359,0.3446367090363098,1.1140297244000947,0.4935863809350246,0.792686134067077,1.2666195597873902,1.1460272647639385,0.7383808788627321,1.2572522963455746,0.8406496042954402,0.6269111673152011,0.26615158422372154,0.7898184380809092,1.6543681993284347,0.3801851409890934,1.177849630898111,1.121276960647346,0.15387584032524848,0.7020990919860668,0.9640234124526765,1.0209787135411696,0.4155530094784293,0.5317786142905372,0.6580602882949265,0.8461279808016827,0.9741508548037504,0.8951453320214923,2.0582514243517918,1.1620857628534569,0.5963083865960245,1.0847400066352635
details_01-ai__Yi-34B-Chat,52.0,45.0,1.6057861697033606,74.86694971720243,0.24918863868515806,0.549901159063196,0.6507380847312434,0.6422754292023922,0.8562074853061061,0.6403451422607572,51.0,0.4390646711308918,0.20158096353884028,0.6510004526025565,0.1723344638631672,1.02748932498464,0.44824502569256935,0.29266888311084416,0.3984977960807636,0.17985228161878508,0.4764311573305846,0.2901127956341133,0.689223594938865,0.398051876246671,0.5585005973622775,0.7968345219875883,1.0151958785593362,1.1325364279500496,0.4667457510966116,0.1979417289895585,0.7754481755062299,0.35879986146245957,1.1140297244000947,0.5045549671780251,0.7718259726442591,1.272594180352425,1.178584857512914,0.7853687529721787,1.2809740377860572,0.8863370827897575,0.6180188103320068,0.32793677341851407,0.826131929486928,1.6313908632266505,0.4030878603257858,1.1745223720537659,1.0975880107745148,0.1615313547692907,0.7308736449363153,0.9837779905767068,1.0209787135411696,0.41795504999564564,0.5054588628520853,0.6459857875922672,0.8737003793614115,0.9741508548037504,0.8907787694262653,2.0582514243517918,1.1241916618908443,0.6437420082570718,1.0702768065467934
details_Mihaiii__Pallas-0.5-LASER-0.2,53.0,46.0,1.6057793723824818,74.84070424627333,0.23811358807692884,0.5328939067210353,0.6507380847312434,0.6341453604783113,0.8360139125394528,0.6613400649578313,51.0,0.44638241564974,0.2897726350870829,0.6835504752326842,0.19855927358147532,0.9898982521193483,0.44824502569256935,0.3257121441072298,0.37077621026644964,0.18501197822260274,0.4764311573305846,0.2697540029580352,0.7148452899180049,0.42671161133643126,0.5653956664655155,0.7855319046544309,1.0323059214564034,1.150901883538429,0.4697963769207724,0.22919568619843617,0.7715514510061985,0.3446367090363098,1.1162757520702562,0.5045549671780251,0.792686134067077,1.2666195597873902,1.1525387833137335,0.7450934323069386,1.269113167065816,0.8315121085965766,0.6313573458067983,0.26615158422372154,0.7807400652294045,1.6696864233962903,0.3801851409890934,1.177849630898111,1.1094324857109303,0.15234473743644006,0.7107314578711413,0.9679743280774826,1.0209787135411696,0.40354280689234756,0.5353676713048715,0.6490044127679321,0.8426814309817166,0.9988129017608074,0.8951453320214923,2.0813778448501266,1.1620857628534569,0.6098608499277522,1.0775084065910285
details_cloudyu__Mixtral_34Bx2_MoE_60B,54.0,8.0,1.605113642294295,77.27645969364298,0.26026368929338733,0.561239327291303,0.6606730173225602,0.6260152917542304,0.8521687707527754,0.6665887956320998,50.0,0.482971138243981,0.2708744197553166,0.7106754940911241,0.24351609024143192,1.0024286097411124,0.4631865265489883,0.3304326099638563,0.3777066067200281,0.20638786415270424,0.4900434761114584,0.2901127956341133,0.719969628913833,0.40760512127659104,0.5585005973622775,0.8081371393207456,1.0494159643534708,1.144780065008969,0.489625444777818,0.24586446337650425,0.7871383490063237,0.37296301388860925,1.1275058904210638,0.5338045304926933,0.7843420694979497,1.27856880091746,1.1460272647639385,0.7853687529721787,1.269113167065816,0.8680620913920306,0.6358035242983955,0.33268948027965195,0.8533670480414423,1.692663759498074,0.4076684041931243,1.1845041485868009,1.1291732772716232,0.1862841848050272,0.759648197886564,1.0074834843255431,1.0245864121755908,0.43236729309894384,0.5509202517003202,0.6731534141732505,0.8702538295414454,0.9741508548037504,0.9082450198071725,2.1045042653484614,1.1620857628534569,0.62341331325948,1.1064348067679688
